osm_id,hospital_name,latitude,longitude
6825138416,Sparsh Children Hospital,18.4404653,79.1316472
6825138417,Sai Hospitals,18.4396289,79.1318232
6825138419,Manna Hospital,18.439026,79.131715
6825138420,Sri Padmavathi Multi Speciality Hospital,18.4384855,79.1313237
6825138421,Virat's Shvasa Chest Hospital,18.438449,79.131534
6825138422,Toopran Nursing Home,17.8461855,78.4779456
6825138423,Srinivas Hospital,17.843811,78.4764867
6825138424,Geetha Nursing Home,17.8410425,78.4761949
6825138425,Akshay Sai Hospital,18.09767,78.846485
6825138430,Smile Care Dental,18.609359,79.376353
6825138431,Sri Vijaya Laxmi Dental Clinic,18.6088724,79.3763644
6825138432,Pragnya Eye Hospital,18.6088831,79.3772758
6825138433,SRR Hospital,18.6086011,79.3770707
6825138434,Balaji Hospital,18.607519,79.3780653
6825138435,Sri Giridar Hospital,18.6073648,79.378517
6825138436,Amma Hospital,18.607772,79.378602
6825138437,Sreenika Children's Hospital,18.6073582,79.3780764
6825138472,"District Hospital, Peddapalli",18.6126698,79.379643
6825138481,Happy Children's Hospital,17.1660062,79.422033
6825138482,Sri Srinivasa Nursing Home,17.166937,79.425195
6825138483,Aswini Hospital,17.165541,79.423445
6825138484,Sri Venkateshwara Hospital,17.1647654,79.4255079
6825138485,Hansa Hospital,17.163723,79.428351
6825138486,Venkatram Hospital,17.1639383,79.4282339
6825138487,Bhawani Hospitals,17.164048,79.429209
6825138488,Adithya Multi Speciality Hospital,18.2964797,79.1111974
6825138489,Jai Jagadamba Sri Sevalal Maharaj Hospital,19.3745034,78.7758542
6825138490,Sathvika Primary Hospital,18.1065723,78.8304123
6825138491,S V Dental Hospital,18.102031,78.847488
6825138492,Lohithsai Hospital,18.1019108,78.8476523
6825138494,Vijaya Lakshmi Hospitals,18.098163,78.852912
6825138495,Mahesh Primary Hospital,18.088905,78.85522
6825138496,Aarogya General Hospital,17.8940885,78.7977285
6829393639,Jaya Hospital,16.3221859,80.9642065
6830204267,Ashwini Children's Hospital,18.748906,79.5107689
6830204268,Asha General Hospital,18.7506493,79.5110938
6830204270,Venkat Children Hospital,18.67428,78.1022
6830204271,Thirumala Super Speciality Hospital,18.6764384,78.1016362
6830204272,"Teja Hospital,Nizamabad",18.6714546,78.104344
6830204273,Swetha Kidney Centre & Maternity Nursing Home,18.6736275,78.1066211
6830204274,SUYOG Children's And Neonatal Hospital,18.67373,78.10731
6830204275,Sumalatha Childrens Hospital,18.6715117,78.1029595
6830204276,Srikrishna Neuro&Multi Speciality Hospital,18.6740686,78.1075052
6830204277,Sri Sai Durga Multi Speciality Hospital,18.6708927,78.1042469
6830204278,Sri Mahalaxmi Pillala Asupatri,18.6730783,78.1026743
6830204279,Sri Balaji Hospital,18.6745392,78.1022735
6830204280,Siddhi Vinayak Hospital For Children,18.67244,78.10262
6830204281,Shri Venkateshwara Maternity Nursing Home,18.6732703,78.103192
6830204282,Sai Sirpa Hospital,18.673007,78.1020245
6830204283,Sai Ashwini Hospital,18.6736422,78.1015567
6830204284,Ritika Kidney & Uro Superspecality Hospital,18.6717968,78.106196
6830204285,Pratibha Hospital,18.6684252,78.1044178
6830204286,Pattana Prathamika Aarogya Kendramu,18.65425,78.08132
6830204287,New Jaya Hospital Multi Speciality Hospital,18.6743295,78.1025555
6830204289,Manorama Nursing Home,18.6749771,78.1011923
6830204290,Laxmi E.N.T Hospital,18.6729311,78.1045082
6830204291,Kiwi Speciality Hospital,18.6710981,78.1049862
6830204292,INDUR NEURO PSYCHIATRIC HOSPITAL AND DEADDICTION CENTRE,18.6756457,78.10158
6830204293,Indur Cancer Hospital,18.66335,78.13281
6830204294,HAYATT HOSPITAL,18.6741351,78.1014235
6830204295,Haritha Children's Hospital,18.6717436,78.1029254
6830204296,HARIKA HOSPITAL,18.6724952,78.1029933
6830204297,Government Medical College Hospital,18.6726954,78.0994999
6830204298,Ganga Bhavani Hospital,18.67451,78.10673
6830204299,"ESI Hospital, Nizamabad",18.6789522,78.104204
6830204300,Dr Hari Prasad Ortho Hospital,18.67427,78.10087
6830204301,Chakrapani Neuro Care Hospital,18.6734824,78.1020048
6830204302,Arogya Hospital,18.6737584,78.1022361
6830204303,Anupama Hospital,18.6728609,78.1044147
6830204306,swarna hospital,19.10223,78.3419205
6830204307,SVR CHILDRENS HOSPITAL,19.107463,78.339912
6830204308,Srinivasa Hospital..DR KUMAR YADAV..,19.1031295,77.9653359
6830204310,Sri Saraswathi Hospital,18.886511,77.950404
6830204311,Sri sai hospital - Bhainsa,19.1086014,77.9601011
6830204312,Sri Krishna Children Hospital,19.102632,78.3418536
6830204313,SRI BALAJI SKIN AND ENT HOSPITAL,19.1032846,78.341381
6830204314,Sonari Ayurveda,19.200394,77.909341
6830204315,Sneha Children's Hospital,19.1074091,77.9625542
6830204316,Shri Adithya Multi Speciality Hospital,19.08725,78.34909
6830204319,Sanjeevani Nursing Home,19.108116,77.963507
6830204320,Sakshi Maternity Hosiptal,19.1062106,77.9634935
6830204321,RGUKT Basar Hospital,18.8796488,77.9249398
6830204322,Rajubhai Nursing Home,19.1039241,78.3409248
6830204323,Padmini Hospital,19.0957917,78.3440662
6830204327,LV Prasad Eye Hospital,19.2610024,77.9452344
6830204328,Krishna Nursing Home,19.106524,77.964297
6830204329,"Kaveri Childrens Hospital, Nirmal",19.1077749,78.3407659
6830204330,Kalpana Hospital,19.1030486,78.3408684
6830204333,GK Hospital,19.1003049,78.3444364
6830204335,G D R Hospital,19.1064889,77.964078
6830204337,Om Sai Hospital,19.0580064,77.8703499
6830204338,"DEVI DIAGNOSTIC SERVICES, HOSPITAL AND OPTICALS",19.1062367,77.9641987
6830204339,Datta Sai Children Hospital,19.1061364,77.9634482
6830204341,Bhosle Gopal Rao Patil Eye Centre,18.9953928,77.9264886
6830204342,Balaji Multi Speciality Hospital,19.10265,78.34098
6830204343,Anirudh childrens hospital,19.1065759,77.9625987
6830204345,"Aditya Nursing Home, Bhainsa",19.107854,77.962613
6830204346,Aditya Nursing Home,19.1025146,77.9654236
6830204347,Aaradhana Hospital,19.1040105,77.9634876
6830204348,Vanitha Hospital,16.742,77.49925
6830204349,Sneha hospital,16.74448,77.49608
6830204350,Sanganbasappa Mangalgi Memorial Hospital(SMH),16.74142,77.497
6830204351,Sai Rathna Hospital,16.73999,77.49788
6830204352,Ravi's Children Hospital,16.7439774,77.4951726
6830204353,Ravi children's hospital - Narayanpet,16.74085,77.5045388
6830204354,NITHYA HOSPITAL,16.74097,77.501
6830204356,KARUNA HOSPITAL,16.7414811,77.5006121
6830204358,"kidz children Hospital,Narayanpet",16.74102,77.49976
6830204360,Govt. Leprosy Hospital,16.7420357,77.4833029
6830204362,"Aditya hospital, Narayanpet",16.74398,77.49656
6830204363,Vittal Hospital,17.0537199,79.2692993
6830204364,Vishwas Hospital,17.0536259,79.2692159
6830204365,Vijayarama General Hospital,16.6905264,78.9206627
6830204366,Vijaya Krishna Orthopedic And General Hospital,16.6904695,78.920666
6830204367,Vanaja Hospital,17.14485,79.62234
6830204368,The Suryapet Hospital,17.14779,79.62197
6830204369,Telangana Hospital,17.1460669,79.6220136
6830204370,Tanvitha Ayurveda Hospital,16.69144,78.9171052
6830204371,Suresh Eye Hospital,17.14532,79.6222021
6830204372,Suraksha Multispeciality Hospital,17.0544,79.2687
6830204373,Supraja hospitals,17.14088,79.61997
6830204374,SUNRISE Multi-specialty Hospital - Miryalaguda,16.8648765,79.5559883
6830204375,SriSai Children's Hospital,17.13759,79.61995
6830204376,Sricharan Hospital,16.6063874,79.3020851
6830204377,Sri Srinivasa Multi Speciality Hospital,17.0467469,79.2671115
6830204379,SRI RAMAMURTHY HOSPITAL,16.8728533,79.566374
6830204380,Sri Rama Children's Hospital,16.9979995,79.9593234
6830204381,sri lakshmi hospital,17.0540072,79.2730493
6830204382,Sri Krishna nursing home,17.1651763,79.4251215
6830204384,SRI BALAJI MULTISPECIALITY HOSPITAL,16.8693827,79.5624111
6830204385,Sreelatha Hospital Infertility Laparoscopic Centre,17.0537154,79.2748349
6830204386,shankaranethralayam eye hospital,16.6907548,78.9211235
6830204388,Sarathbabu Hospital,16.8728174,79.5639835
6830204389,Sandhya Nursing Home,17.0642064,79.277249
6830204390,Sai Rithika Hospital,16.8683035,79.5613549
6830204391,Sai Raksha Multi Speciality Hospital,16.8652481,79.5553772
6830204392,Sai Baba Hospital,16.7755669,79.3190011
6830204393,S V S Nursing Home,16.99987,79.96027
6830204394,S L N V Hemo Hospital,17.1397254,79.6235807
6830204395,Rama Nursing Home,16.8692074,79.5622035
6830204396,Rajeshwari Hospital,17.053869,79.2768232
6830204398,PulseCare Hospitals,17.1487051,79.6223724
6830204401,Prabhakar Hospital,17.1425287,79.6270816
6830204402,Perumalla Hospital,17.0543077,79.2689859
6830204403,Pattabhi Children Hospital,17.146153,79.6226196
6830204404,Noble Hospital - Nalgonda,17.0537958,79.2675497
6830204406,Nissar Hospital,17.0508987,79.2701799
6830204407,Nirmala Hospital,17.14545,79.6199582
6830204408,Navya Multispeciality Hispital,17.0537654,79.2724009
6830204409,Medicare Hospital,16.99986,79.95912
6830204411,Madhusudhan Reddy Hospital,16.8701116,79.5629333
6830204412,Madhu Babu Hospital,17.14819,79.62189
6830204414,Leprosy Health Center,17.034911,79.2687257
6830204415,Khader Children Hospital,17.0502141,79.2685759
6830204416,Keerthi Hospital,17.0537,79.2745
6830204417,Karuna Multi Specialty Hospital,17.1478943,79.6224854
6830204418,Kamalanehru Hospital,16.6031639,79.3054858
6830204419,Hyma Hospital,16.8688055,79.5615505
6830204422,"GOVT. HOSPITAL, HILL COLONY",16.6037,79.30635
6830204423,Govt Veterinary Hospital,16.6104082,79.3027558
6830204424,"Government General Hospital, Suryapet",17.14176,79.60691
6830204425,Gayathri Nursing Home,17.1464985,79.623822
6830204426,Durgashankar Hospital,16.8647972,79.5584889
6830204427,Durgashankar Eye Hospital,17.0552,79.2657
6830204428,Dr.K.Goutham Reddy Hospital,17.1651882,79.4250351
6830204429,Srinivas Reddy Hospital,16.6912382,78.9189339
6830204430,Dr Mothilal Hospital,16.6912117,78.92112
6830204433,Divya Nursing Home,17.1395,79.62291
6830204434,Divine Touch Hospital - Dr. Vijaya Mohan,17.14752,79.62173
6830204435,Devi Hospital,17.0537321,79.2690839
6830204436,Chinnari Children Hospital,17.1655456,79.4250946
6830204437,Chary Hospital,16.88055,79.56221
6830204439,"Ashwini Children's Hospital,Nalgonda",17.061,79.2717
6830204440,Apoorva Emergency Hospital,16.99538,79.97581
6830204441,Aparna Hospital & Scan Centre,17.0537846,79.2756289
6830204442,Anurag Children's Hospital,17.0539974,79.2688349
6830204443,Ankitha Nursing Home,16.8700014,79.5629056
6830204445,Apex Care Hospitals and Apex Scan Centre,17.0538833,79.2683692
6830204446,"Amrutha Hospital,Miryalaguda",17.00034,79.9604
6830204447,Ahalya Nursing Home,16.78522,79.32902
6830204448,"Aditya Hospital, Nalgonda",17.0539641,79.2659007
6830204449,Adithya Care Hospital,16.77995,79.3250571
6830204451,"Vijaya Hospital,Nagarkurnool",16.4855708,78.3109036
6830204452,Vijaya Durga Hospital,16.1077274,78.3139272
6830204454,VENKATREDDY HOSPITAL,16.4857523,78.317174
6830204455,THIRUPATHAIH HOSPITAL,16.7455048,78.4334511
6830204456,SURAKSHA PEOPLE'S HOSPITAL,16.3963578,78.6294656
6830204459,Sri sai multispeciality Hospital,16.4851037,78.3130613
6830204460,"Sri Sai Hospital,Kalwakurthy",16.6720617,78.4893179
6830204461,Sri Ramya Hospital,16.6684702,78.4903048
6830204463,Sri Amma Hospital,16.6672395,78.4937983
6830204464,sree Laily Hospital,16.2974429,78.3587983
6830204466,Sathwika Childerns Hospital,16.668462,78.4941836
6830204467,SAIRAM HOSPITAL,16.6684554,78.4901544
6830204469,Sai Krupa Hospital,16.1066833,78.3178711
6830204470,Ramesh Hospital,16.7455626,78.4324119
6830204471,Raghavendra Hospital,16.48714,78.31759
6830204472,Pulla Reddy Hospital,16.486649,78.3158045
6830204473,Priyanka hospital,16.4913626,78.3027078
6830204475,Prashanthi Nursing Home,16.10496,78.32359
6830204476,Pragati hospital,16.4943,78.29681
6830204477,Pragathi Nursing Home,16.4846521,78.312411
6830204479,MSR HOSPITAL,16.4829021,78.3116171
6830204480,Medcure Hospitals,16.48983,78.30776
6830204483,LV PRASAD EYE HOSPITAL,16.2985513,78.3586999
6830204484,Laxmi Hospital,16.484852,78.3124692
6830204485,Krishan Hospital,16.32379,78.56052
6830204486,"Government Hospital,Venkatapur",16.5204266,78.2422848
6830204487,ENT HOSPITAL,16.6645487,78.4922501
6830204488,Dr.Prashanth Dental Hospital,16.6656231,78.4918445
6830204489,Chaitanya multi SpecialityHospital,16.3994724,78.6351307
6830204490,"Balaji Hospital, Pentlavelli",16.07295,78.25476
6830204491,anitha carewell multi speciality hospital,16.4878881,78.3136233
6830204493,Suresh Hospital,18.0396211,78.2605029
6830204494,Surender hospital,18.04457,78.26309
6830204496,Sri Venkateshwara Nursing Home,18.11712,78.42776
6830204497,SRI SHIVA DATTHA HOSPITAL,18.0531504,77.9141836
6830204498,Sri Sai Krishna Nursin Home,18.11735,78.42885
6830204499,Sri Sai Hospitals,17.84212,78.47811
6830204501,Sri Padmavathi Hospital,18.0316019,77.7746941
6830204502,Sri akshaya orthopedic hospital,18.0357468,78.261964
6830204504,Siri Nursing Home,17.7412226,78.2824676
6830204505,Shivananda hospital,18.0438249,78.2616372
6830204506,Shiva Jyothi Hospital,18.0459502,78.2627536
6830204509,Rajkumar Childrens Hospital,18.1183126,78.4307034
6830204510,ragavendra hospital,17.8380887,78.477224
6830204511,Prasad Hospital,18.0452836,78.2604262
6830204512,NAREN HOSPITAL,18.1186753,78.429521
6830204513,MedSurge Hospital,17.84188,78.47932
6830204514,M.R.K Ayurvedic Therapy,18.1236275,78.4266304
6830204515,Jyothi Nursing Home,18.0490553,78.2689107
6830204517,Ganesh hospital,17.9716573,78.4610282
6830204518,"ESI Hospital,Donthi",17.8139104,78.4181295
6830204519,Dwaraka Nursing Home,18.0438921,78.2623348
6830204521,Dr. K.Anji Reddy Hospital,17.73873,78.28269
6830204523,"Devi Hospital,Tupran",17.84103,78.47841
6830204524,Dangoria Hospital Charitable Trust,17.7314187,78.284518
6830204525,Chary (Narsingi)Hospital,18.041313,78.4292025
6830204526,Anuradha Nursing Home,18.0419521,78.2619947
6830204527,Anuradha Hospital,18.03648,77.77875
6830204528,Annapurna hospital,17.7424421,78.2825926
6830204529,"Amrutha Hospital,Narasapur",17.73973,78.28284
6830204530,Amma nursing home (childrens &general),17.74552,78.2798
6830204531,"Amma Hospital,Tupran",17.83808,78.47676
6830204532,star multi speciality hospital,18.8724846,79.4457799
6830204533,srinidhi hospital,18.8685137,79.444531
6830204534,sri geetha hospital,18.873166,79.443834
6830204535,Singareni Area Hospital,18.922671,79.477601
6830204536,sanjana children hospital,18.8807933,79.4414844
6830204537,Rohini hospital,18.882679,79.4432354
6830204538,Raviteja Hospital,18.8713841,79.4434463
6830204539,ravindra hospital,18.884707,79.4411211
6830204540,Health care hospital,18.8765019,79.4437431
6830204541,Government hospital - Adilabad,18.8704288,79.4447219
6830204542,Anjaneyaprasad Hospital,18.8728285,79.4429441
6830204549,Sri Krishna super speciality hospital,16.7478595,78.00258
6830204551,Siri Children's Hospital,16.7513283,78.0018046
6830204553,Saanvi Childrens Hospital,16.752279,78.001459
6830428283,Veterinary Hospital - Mallapur,17.63458,78.90559
6830428286,Sri Thirumalamma Hospital,17.5855733,78.9459243
6830428287,Sri Rajarajeshwara Clinic,17.5439551,78.8006954
6830428288,SLNS Nature Cure Hospital,17.4692056,78.7919578
6830428289,Ramchandar Hospital,17.5187648,78.8871294
6830428290,Radha Krishna Hospital,17.52073,78.89068
6830428291,Prashanthi Hospital,17.2556111,78.8977291
6830428292,Prashanth Nursing Home,17.5813616,78.947332
6830428293,Nidhi Childerns Hospital,17.5124956,78.8822186
6830428294,Maruthi Clinic Hospital,17.6312129,78.9103713
6830428295,Manasa Hospital,17.5111,78.88163
6830428296,Mamatha Nursing Home,17.64377,79.04507
6830428297,Kasthuri Hospital,17.52126,78.89399
6830428298,"Government Hospital,Mallepalli",16.7116568,78.9717342
6830428299,Dr.Racha Yadagiri Hospital,17.5850556,78.9456114
6830428300,Dr.Chandraiah Bone Setting Hospital,17.645332,79.0551623
6830428304,Balan Hospital,17.6466,79.04853
6830428305,Ashok Multispeciality Hospital,17.5127511,78.8829916
6830428306,Arpitha Nursing Home,17.6455,79.05218
6830428310,Aahanaa Hospitals,17.51518,78.88559
6830428313,Telangana Neuro Centre,18.0014268,79.56954
6830428314,Surya Hospital,18.00354,79.54104
6830428315,Star Health Care Hospital,18.02494,79.54671
6830428316,Srusthi  ENT And  Maternity Hospital,18.0047987,79.5687459
6830428317,Srujana Hospital,18.0013539,79.564849
6830428319,Sri Venkateshwara Hospital,17.96484,79.48577
6830428321,Sri Medilife Hospital,18.00457,79.56921
6830428322,Sri Ganesh Orthopedic Hospital,18.0048788,79.5687682
6830428324,Sandeep Reddy Hospital,17.9986607,79.5577746
6830428325,Samraksha Super Speciality Hospital,18.00622,79.5728193
6830428326,Radhika Nursing Home,18.0366,79.53748
6830428327,"Pulse Hospital, Warangal",18.00441,79.56838
6830428328,"Prasad Hospitals,Kazipet",17.9694021,79.4950126
6830428329,Prabhavathi Hospital,17.9845361,79.5216127
6830428330,Nikil Hospital,18.0043838,79.5691052
6830428331,Nice Kids Clinic,18.0196422,79.5493847
6830428332,Huma Nursing Home,18.00208,79.57779
6830428335,Matru Sree Hospital,17.97749,79.53505
6830428336,Mallika Childrens Nursing Home,18.0002572,79.562794
6830428338,Little Angels Children's Hospital,17.9736764,79.5055358
6830428339,Lavanya Hospital,18.00418,79.56843
6830428340,Keerti Hospital,18.00423,79.57256
6830428341,KarthikChildren's Hospital,18.0039321,79.5717159
6830428342,Kakathiya Eye Hospit,18.0035779,79.5699173
6830428344,Jeevak Multi Speciality Hospital,18.0521549,79.5322849
6830428345,Jayalaxmi Hospital,17.97205,79.50328
6830428346,"Jagruthi Hospital,Hanamkonda",18.00563,79.56766
6830428347,Govt. Unani Hospital,18.00531,79.5747
6830428348,Government Chest & T. B Hospital,18.0238786,79.5468201
6830428349,G.R. Hospital,17.99922,79.55453
6830428350,Eye Care Opticals,18.0040967,79.5769778
6830428351,Dr.B.Govardhan Hospital,18.0317561,79.5413424
6830428352,Dr. J Sudhakar Reddy Childrens Hospital,18.00521,79.56261
6830428353,Dolphin Kids Hospital,18.00631,79.56925
6830428354,Diesel Health unit,17.96839,79.49819
6830428355,Dhansitha Children's Hospital,17.998311,79.5568545
6830428356,Chiranjeeva Children's Hospital,18.00529,79.56031
6830428358,Blue Line Plastic SurgeryHospital,18.0038636,79.561332
6830428361,Asian Medicare Multispeciality Hospital,18.0044801,79.5682391
6830428362,"Arogya Hospital,Kazipet",17.96409,79.47978
6830428363,Aravinda Hospital,17.9777719,79.5085173
6830428365,Amulya E.N.T and Chest Care,17.99878,79.55777
6830428367,Aadhya Children's Hospital,17.99925,79.5608
6830428368,Warangal Kidney Center & Children Hospital,17.98459,79.59942
6830428371,"Ujwala Hospital,Sunay Nursing Home.",17.92358,79.88708
6830428372,Tejaswi Hospital,17.99238,79.59389
6830428373,Srujanan Narsing Home,18.1988896,79.7008943
6830428374,Srinivasa Orthopaedic & General Hospital,17.9960722,79.5874462
6830428375,Sri Srinivasa sunshine hospital,17.96078,79.60042
6830428377,Sai Shree Hospitals,17.9846028,79.5997123
6830428378,Sai Rupini Hospital,17.96543,79.59918
6830428379,RMP Hospital,18.34273,80.43025
6830428380,ragotham reddy hospital,17.94847,79.59979
6830428381,Prasad Hospitals,17.9674909,79.4968757
6830428382,Pallavi Hospital,17.97215,79.60131
6830428384,Mourya Hospital,17.9902691,79.5955284
6830428385,NNR Hospital,17.9795931,79.6010242
6830428386,Mani Computerised Eye Hospital,17.9816836,79.5986532
6830428387,Mallika Hospital,17.9275879,79.8891501
6830428388,Malki Sri Children Hospital,17.923745,79.8868217
6830428389,Lotus Hospital,17.9998417,79.58337
6830428390,Laxmi Ganapathi Emergency Hospital,17.77724,79.58
6830428391,Indo American Neuro Center,17.97737,79.60931
6830428392,Hithayu Ayurvedic and Physiotherapy Hospital,17.99123,79.59397
6830428393,Ganga Multi speciality Hospital,17.9774635,79.6086161
6830428395,"ESI Hospital,Warangal",17.9693445,79.6258742
6830428399,Dada Saheb Katlu Katte Dawakhana,17.9865,79.59929
6830428400,Arka Hospital,17.99059,79.5959112
6830428401,Apple Hospital,17.9876012,79.6006239
6830428402,Anjali Hospital,17.9867246,79.5925962
6830428403,Vimochana Hospital,16.35418,78.0596
6830428404,Vetinary hospital,16.25057,78.12429
6830428405,V- Care Hospital,16.3604294,78.0613239
6830428406,"Suraksha Hospital,Wanaparthy",16.3609944,78.0653639
6830428407,Sri Venkata Sai Maternity Home,16.359911,78.0619761
6830428408,Sri Sai Hospital - wanaparthy,16.3654,78.06569
6830428409,Sai Sri Children's Hospital,16.3596916,78.0611259
6830428410,Sai Rathna Childrens Hospital,16.35894,78.05945
6830428411,Dr. Ramesh Babu Hospital,16.3617804,78.062586
6830428412,Apple Childrens Hospital,16.3579725,78.0580752
6830428414,Vijay Hospital,17.3149068,78.1386236
6830428415,TANDUR NURSING HOME,17.25939,77.58707
6830428416,sub center dhannaram,17.3413328,77.9372823
6830428417,Srinivasa Hospital,17.31481,78.13877
6830428418,Sree Venkata Padmavathi Hospital,17.25284,77.59169
6830428420,SADGURU SAI RAM HOSPITAL,17.3333895,77.9089386
6830428421,Sabita Anand Hospital,17.33705,77.90071
6830428422,Raghavendra Multi-Speciality Hospital,17.1124307,77.6260407
6830428424,Mudda Mallappa Hospitals,17.3373534,77.9046885
6830428425,Mahaveer Medical College and Hospital,17.31836,77.92217
6830428427,"Community Health Centre, Vikarabad",17.3354799,77.9074547
6830428428,Govt Mother And Child Hospital,17.2662929,77.6194515
6830428429,ESR Hospital,17.33186,77.90768
6830428431,Dr. Patnam Mahender Reddy General Hospital,17.306705,78.1475552
6830428432,Dr. Jasinth kumar (Smile care dental hospital),17.25498,77.58944
6830428433,Dr. B.V.Reddy's Dental Hospital,17.25544,77.58821
6830428434,CRAWFORD METHODIST HOSPITAL,17.33373,77.90353
6830428435,"Balaji Multi Speciality Hospital,Tandur",17.26132,77.58419
6830428437,Apex hospital,17.2545,77.59105
6830428438,Adithya Super Speciality Hospital,17.25669,77.59093
6830428439,Sujatha Nursing Home,16.8943054,79.8699977
6830428440,Sri Prasanthi Nursing Home,16.89724,79.8714
6830428441,SJR hospital,16.89438,79.87049
6830428442,Sireesha Ladies Hospital,16.8970634,79.8754088
6830428443,SIDDARTHA HOSPITAL,16.9037718,79.8760477
6830428444,Saimanikanta Hospital. Dr. B. Ramakrishna,16.8193184,79.9336823
6830428446,PRIYA CEMENT FREE PRIMARY HOSPITAL,16.8486185,79.9986632
6830428447,Meghana Nursing Home,16.89663,79.87467
6830428448,Gandhi Hospital,16.8935883,79.8725466
6830428449,Dr Somi Reddy Hospital,16.8982247,79.8733466
6830428450,dr chennayya hospital,16.7408787,79.8973988
6830428451,Badesa Hospital,16.7455032,79.8966612
6830428452,"Amma Hospitals, Huzur Nagar",16.89369,79.87309
6830428453,Teja Hospital,18.1034504,78.8470416
6830428454,SUNRISE HOSPITAL,18.1011383,78.8514074
6830428455,Sri Siddi Vinayaka Hospital,18.0970956,78.8507069
6830428456,Sri Sai Krupa Hospital,18.1059072,78.8497024
6830428458,Shusruta Orthopedic Hospital,18.0958165,78.8526303
6830428459,Satya Nursing Home,18.1025705,78.852302
6830428460,SAI MAHADEV HOSPITAL,18.10249,78.84749
6830428461,Sai Lavanya Children's Hospital,18.1003033,78.8494072
6830428462,Revive Hospital,18.1020917,78.8528885
6830428463,Ravi Nursing Home,18.09808,78.84468
6830428464,Rainbow Clinical Laboratory & Research Centre,18.1003352,78.8513847
6830428465,Nataraj Scientific and Surgicals,18.1002956,78.8514847
6830428466,Madhuri Nursing Home,18.10443,78.85116
6830428467,Vijaya Nursing Home,18.1031143,78.8514813
6830428468,Lalitha bhavani hospital,18.10069,78.85118
6830428470,Kirshna murty Eye Hosiptal,18.10434,78.84889
6830428471,Govt Children Hospital,18.10454,78.85079
6830428472,Government Maternity Hospital,18.10446,78.85033
6830428473,Dr.V.V.Rao Children's Hospital,18.0991378,78.8513429
6830428474,Chandra Reddy Hospital,18.0982491,78.8430599
6830428475,Baskar Rao Hospital,18.09858,78.85057
6830428479,"Sunrise Hospital,Pothireddypally",17.5958091,78.0821617
6830428480,Sri Sai Ganesh Multi Speciality Hospital,17.6091414,78.0832908
6830428481,Sri Laxmi Balaji ENT & GENERAL HOSPITAL,17.6072706,78.0830731
6830428482,Sri Krishna Childrens Hospital,17.60852,78.08257
6830428483,Shishuraksha hospital,17.6000488,78.0778679
6830428484,Sangeetha Hospital,17.58931,78.0835
6830428485,Neehar Hospital,17.6122744,78.0822841
6830428486,Manjeera Hospital,17.5896784,78.0754103
6830428487,City Super Speciality Hospital,17.606815,78.0837331
6830428488,apex super speciality hospital,17.6000097,78.0779039
6830428491,Venkateswara Ent Hospital,18.391636,78.8112356
6830428492,"VASUDEVA Hospital,Vemulawada",18.47309,78.86153
6830428493,Vasavi Skin and General Hospital,18.3900971,78.8084123
6830428494,Tirumala Nursing Home - Mustabad,18.2835445,78.7119536
6830428495,THANVITHA AYURVADIC,18.39073,78.81125
6830428496,SURAKSHA ENT HOSPITAL,18.4697157,78.86621
6830428497,"Sunrise Hospital,Widdiaram",18.4350828,78.9987685
6830428498,Srinivasa Prathama Chikitsa Kendram,18.3332636,78.5077833
6830428499,Sri Venkateswara hospital,18.4408364,79.016768
6830428500,Sri Venkateshwara Eye Hospital,18.390048,78.8088728
6830428501,Sri SIddi Netralaya eye hospital,18.392896,78.8106498
6830428502,Sri Laxmi Maternity Hospital,18.4704711,78.8645395
6830428505,SIRI HOSPITAL,18.3935527,78.8118447
6830428506,SHIVANI HOSPITAL,18.3916292,78.8092431
6830428507,SHIVANI GENERAL & ORTHO CARE HOSPITAL,18.3915646,78.8091492
6830428508,Shiva Sai Physiotherapy Hospital,18.46978,78.86361
6830428509,Sathish Hospital,18.2235335,78.4503777
6830428510,"Sanjeevani Hospital,mannegudem",18.7384699,78.7462089
6830428511,Sairam dental hospital,18.3078552,78.5731839
6830428512,Sai venkataramana hospital,18.3902244,78.8086475
6830428514,SAI KRISHNA HOSPITAL,18.38896,78.80656
6830428516,RR Hospital,18.3896315,78.8093883
6830428517,Raksha hospital,18.391614,78.8094864
6830428518,Pragathi Hospital,18.62526,78.69941
6830428519,People's Hospital,18.2813011,78.7103103
6830428520,Parthasarathi Children hospital,18.4686,78.86506
6830428522,Mathru sri hospital,18.47673,78.85593
6830428523,Manjunatha Hospital,18.46933,78.86676
6830428525,Mahalaxmi multi speciality Hospital,18.47075,78.8646
6830428526,MAHALAXMI HOSPITAL,18.25118,79.02046
6830428528,LIFE HOSPITAL,18.3889788,78.809632
6830428529,Laxmi Narasimha Hospital,18.3917942,78.8093802
6830428531,Kausalya Hospital,18.2133029,78.5222936
6830428532,Karthikeya Hospital,18.39084,78.809203
6830428533,K.L.N.Hospital,18.39272,78.99307
6830428535,Jeevadhara Hospital Nampally,18.4395485,78.8710858
6830428536,Heera Nursing Home,18.38899,78.80665
6830428537,Happylife Multi Speciality Hospital,18.2490068,78.4405282
6830428538,Govt. Primary Health Hospital,18.293689,78.712269
6830428539,"govt hospital,Veernapally",18.4739968,78.6033057
6830428540,"Govt Hospital,Mucherla",18.267693,78.623608
6830428541,Govt Hospital Badithanda,18.60328,78.62696
6830428542,"Government Hospital,Pullur",18.16015,78.80651
